Date,Category,Payment_Mode,Description,Amount,Cashback
7/10/2024,Medical Health,Cash,Bought medication,622.34,0
7/10/2024,Food,Credit Card,Took out a meal from a restaurant,94.98,0
7/10/2024,Food,Credit Card,Had lunch at hotel,962.8,0
7/10/2024,Medical Health,Credit Card,Medical insurance payment,954.58,0
7/10/2024,Medical Health,Credit Card,Health checkup cost,53.01,0
7/10/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,247.81,0
7/11/2024,Medical Health,Credit Card,Health checkup cost,800.07,0
7/11/2024,Shopping,UPI,Bought clothes,896.43,0
7/11/2024,Transportation,Credit Card,Paid for a cab ride to work,170.23,0
7/11/2024,Investment,Cash,Investment in gold,692.2,0
7/11/2024,Groceries,Cash,Grocery shopping at the local store,259.95,0
7/11/2024,Investment,UPI,Purchased bonds,794.78,0.14
7/11/2024,Investment,Credit Card,Bought mutual fund units,640.04,0
7/11/2024,Medical Health,Cash,Medical insurance payment,833.11,0
7/12/2024,Investment,Credit Card,Investment in gold,366.24,0
7/12/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,879.81,2
7/12/2024,Food,UPI,Had dinner at a restaurant with friends,188.85,1.14
7/12/2024,Transportation,Netbanking,Paid for a cab ride to work,62.93,0
7/12/2024,Food,Credit Card,Dinner delivery from zomato,942.59,0
7/12/2024,Entertainment,Cash,Movie tickets,407.33,0
7/12/2024,Medical Health,Credit Card,Health checkup cost,208.46,0
7/13/2024,Food,Netbanking,Had lunch at hotel,997.04,0
7/13/2024,Food,Credit Card,Had dinner at a restaurant with friends,201.76,0
7/13/2024,Groceries,Debit Card,Bought fresh fruits and snacks,989.77,0
7/13/2024,Transportation,Cash,Paid for train ticket,73.46,0
7/13/2024,Medical Health,UPI,Doctor's consultation fee,297.39,5.2
7/13/2024,Investment,Debit Card,Purchased bonds,53.98,0
7/13/2024,Entertainment,UPI,Concert tickets,509.79,0
7/13/2024,Entertainment,Netbanking,Movie tickets,903.5,0
7/13/2024,Groceries,Debit Card,Purchased daily essentials,394.17,0
7/14/2024,Food,Netbanking,Dinner delivery from zomato,952.79,0
7/14/2024,Medical Health,Debit Card,Medical insurance payment,676.51,0
7/14/2024,Entertainment,Credit Card,Movie tickets,336.57,0
7/14/2024,Entertainment,Netbanking,Gaming console purchase,911.03,0
7/14/2024,Medical Health,UPI,Medical insurance payment,278.53,0
7/14/2024,Transportation,Credit Card,Paid for a cab ride to work,229.79,0
7/14/2024,Investment,UPI,Bought mutual fund units,287.48,0
7/15/2024,Medical Health,Netbanking,Bought medication,300.73,0
7/15/2024,Groceries,Netbanking,Grocery shopping at the local store,642.02,0
7/15/2024,Medical Health,Cash,Bought medication,67.64,0
7/15/2024,Shopping,Debit Card,Bought household items,530.67,0
7/15/2024,Investment,Cash,Investment in gold,225.8,0
7/16/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,176.25,0
7/16/2024,Entertainment,Credit Card,Movie tickets,618.26,0
7/16/2024,Transportation,Cash,Fuel refilled for the bike,145.1,0
7/16/2024,Medical Health,Cash,Health checkup cost,930.43,0
7/16/2024,Food,Netbanking,Dinner delivery from zomato,537.18,0
7/16/2024,Investment,Netbanking,Invested in stocks,527.45,0
7/16/2024,Medical Health,UPI,Doctor's consultation fee,48.39,0
7/17/2024,Investment,Debit Card,Purchased bonds,823.24,0
7/17/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,93.22,0
7/17/2024,Shopping,Netbanking,Purchased electronics,276,0
7/17/2024,Entertainment,Credit Card,Movie tickets,809.25,0
7/17/2024,Entertainment,Credit Card,Gaming console purchase,115.59,0
7/17/2024,Entertainment,Debit Card,Gaming console purchase,356.18,0
7/17/2024,Investment,Cash,Invested in stocks,431.89,0
7/17/2024,Transportation,Netbanking,Fuel refilled for the bike,982.27,0
7/17/2024,Transportation,Debit Card,Uber ride to the office,696.41,0
7/18/2024,Food,Netbanking,Ordered food from swiggy,554.74,0
7/18/2024,Entertainment,Netbanking,Movie tickets,379.75,0
7/18/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,393.76,0
7/18/2024,Medical Health,Netbanking,Doctor's consultation fee,609.75,0
7/18/2024,Transportation,Credit Card,Paid for train ticket,72.95,0
7/18/2024,Investment,Cash,Purchased bonds,680.92,0
7/19/2024,Investment,UPI,Invested in stocks,648.15,0
7/19/2024,Medical Health,Debit Card,Medical insurance payment,849.07,0
7/19/2024,Food,UPI,Dinner delivery from zomato,408.36,0
7/19/2024,Investment,Credit Card,Invested in stocks,149.03,0
7/20/2024,Transportation,Credit Card,Paid for a cab ride to work,564.42,3.49
7/20/2024,Medical Health,Debit Card,Health checkup cost,344.02,0
7/20/2024,Groceries,Credit Card,Purchased daily essentials,286.42,8.1
7/20/2024,Groceries,Netbanking,Purchased daily essentials,954.41,0
7/20/2024,Medical Health,Netbanking,Doctor's consultation fee,985.76,0
7/20/2024,Medical Health,Credit Card,Medical insurance payment,899.15,0.18
7/20/2024,Medical Health,Credit Card,Bought medication,831.53,0
7/20/2024,Entertainment,Netbanking,Concert tickets,426.36,0
7/20/2024,Food,Debit Card,Dinner delivery from zomato,477.64,0
7/21/2024,Transportation,Credit Card,Fuel refilled for the bike,834.81,0
7/21/2024,Transportation,Debit Card,Paid for train ticket,838.46,0
7/21/2024,Food,UPI,Ordered food from swiggy,78.87,9.98
7/21/2024,Investment,Cash,Purchased bonds,602.91,0
7/21/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,295.4,0
7/21/2024,Shopping,UPI,Purchased electronics,230.42,8.83
7/22/2024,Transportation,UPI,Paid for train ticket,927.64,0
7/22/2024,Transportation,Debit Card,Fuel refilled for the bike,451.76,0
7/22/2024,Investment,Netbanking,Investment in gold,632.15,0
7/22/2024,Groceries,UPI,Purchased daily essentials,190.46,0
7/22/2024,Food,Cash,Ordered food from swiggy,298.77,0
7/22/2024,Shopping,Credit Card,Bought clothes,124.66,9.18
7/23/2024,Entertainment,Debit Card,Gaming console purchase,577.18,0
7/23/2024,Medical Health,Netbanking,Health checkup cost,803.04,0
7/23/2024,Transportation,Cash,Bought a metro ticket for travel,396.09,0
7/23/2024,Entertainment,UPI,Movie tickets,584.6,0
7/24/2024,Shopping,UPI,Bought a gift for a friend's birthday,314.27,0
7/24/2024,Investment,Cash,Purchased bonds,490.87,0
7/24/2024,Medical Health,Credit Card,Health checkup cost,112.05,0
7/24/2024,Investment,Debit Card,Purchased bonds,39.94,0
7/24/2024,Medical Health,Debit Card,Medical insurance payment,158.62,0
7/25/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,447.07,0
7/25/2024,Groceries,Credit Card,Bought vegetables and fruits,715.62,0
7/25/2024,Transportation,Credit Card,Bought a metro ticket for travel,206.49,0
7/25/2024,Groceries,Credit Card,Bought fresh fruits and snacks,688.64,0
7/26/2024,Investment,UPI,Bought mutual fund units,127.64,0
7/26/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,264.09,0
7/26/2024,Groceries,UPI,Grocery shopping at the local store,554.75,0
7/26/2024,Transportation,UPI,Paid for train ticket,566.62,0
7/26/2024,Medical Health,Cash,Health checkup cost,99.42,0
7/26/2024,Shopping,Debit Card,Bought household items,135.03,0
7/26/2024,Entertainment,Cash,Gaming console purchase,280.8,0
7/26/2024,Groceries,Netbanking,Bought vegetables and fruits,164.9,0
7/26/2024,Shopping,Cash,Shopping for accessories,960.73,0
7/27/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,801.06,0
7/27/2024,Investment,UPI,Investment in gold,744.85,0
7/27/2024,Transportation,UPI,Fuel refilled for the bike,122.72,0
7/27/2024,Groceries,Netbanking,Grocery shopping at the local store,894.85,0
7/27/2024,Shopping,UPI,Bought clothes,808.68,0
7/27/2024,Entertainment,Credit Card,Movie tickets,166.64,0
7/27/2024,Shopping,UPI,Shopping for accessories,245.69,0
7/27/2024,Medical Health,Credit Card,Health checkup cost,87.8,0
7/27/2024,Shopping,UPI,Bought household items,645.15,7.07
7/27/2024,Shopping,UPI,Bought a gift for a friend's birthday,617.02,0
7/28/2024,Shopping,Credit Card,Bought clothes,788.28,0
7/28/2024,Medical Health,UPI,Doctor's consultation fee,899.09,0
7/28/2024,Shopping,UPI,Bought household items,498.39,0
7/28/2024,Food,UPI,Ordered food from swiggy,858.91,0
7/28/2024,Groceries,UPI,Bought vegetables and fruits,784.83,0
7/29/2024,Shopping,UPI,Shopping for accessories,405.63,0
7/29/2024,Food,UPI,Had dinner at a restaurant with friends,358.92,0
7/29/2024,Medical Health,Cash,Bought medication,926.75,0
7/29/2024,Shopping,UPI,Bought household items,122.12,0
7/29/2024,Food,Cash,Had dinner at a restaurant with friends,913.6,0
7/30/2024,Investment,Netbanking,Investment in gold,687.16,0
7/30/2024,Food,Cash,Took out a meal from a restaurant,952.16,0
7/30/2024,Medical Health,UPI,Health checkup cost,999.42,0
8/1/2024,Medical Health,Cash,Bought medication,382.78,0
8/1/2024,Entertainment,Cash,Gaming console purchase,464.02,0
8/1/2024,Investment,Netbanking,Purchased bonds,822.88,0
8/1/2024,Investment,Credit Card,Invested in stocks,181.31,0
8/1/2024,Entertainment,Netbanking,Gaming console purchase,36.86,0
8/1/2024,Medical Health,Credit Card,Doctor's consultation fee,534.92,0
8/1/2024,Entertainment,Credit Card,Gaming console purchase,129.38,0
8/2/2024,Shopping,Netbanking,Shopping for accessories,792.92,0
8/2/2024,Investment,UPI,Investment in gold,848.91,0
8/2/2024,Transportation,Credit Card,Paid for a cab ride to work,97.36,0
8/2/2024,Shopping,Netbanking,Shopping for accessories,680.32,0
8/2/2024,Investment,Credit Card,Invested in stocks,593.72,0
8/2/2024,Investment,Netbanking,Purchased bonds,248.9,0
8/2/2024,Medical Health,UPI,Health checkup cost,426.41,0
8/3/2024,Entertainment,Cash,Movie tickets,649.48,0
8/3/2024,Entertainment,Debit Card,Movie tickets,311.62,0
8/3/2024,Investment,Credit Card,Bought mutual fund units,489.56,0
8/3/2024,Transportation,Credit Card,Paid for a cab ride to work,571.16,0
8/3/2024,Entertainment,Credit Card,Movie tickets,150.63,0
8/3/2024,Transportation,Netbanking,Uber ride to the office,973.43,0
8/4/2024,Groceries,Debit Card,Grocery shopping at the local store,980.32,0
8/4/2024,Transportation,Cash,Paid for train ticket,627.72,0
8/4/2024,Investment,Credit Card,Invested in stocks,961.89,2.78
8/4/2024,Transportation,Netbanking,Paid for a cab ride to work,153.35,0
8/4/2024,Investment,UPI,Purchased bonds,742.55,2.11
8/4/2024,Food,Credit Card,Had lunch at hotel,126.07,0
8/5/2024,Medical Health,Netbanking,Medical insurance payment,449.84,0
8/5/2024,Investment,Cash,Invested in stocks,541.85,0
8/5/2024,Medical Health,UPI,Bought medication,59.58,0
8/5/2024,Investment,UPI,Bought mutual fund units,644.85,0
8/5/2024,Food,UPI,Took out a meal from a restaurant,801.88,0
8/6/2024,Shopping,UPI,Purchased electronics,668.18,0
8/6/2024,Transportation,Cash,Paid for a cab ride to work,936,0
8/6/2024,Investment,Netbanking,Invested in stocks,588.44,0
8/6/2024,Entertainment,Netbanking,Concert tickets,21.12,0
8/6/2024,Groceries,UPI,Bought vegetables and fruits,34.06,0
8/6/2024,Transportation,Debit Card,Fuel refilled for the bike,26.85,0
8/6/2024,Entertainment,Netbanking,Movie tickets,288.57,0
8/6/2024,Shopping,Debit Card,Bought clothes,671.38,0
8/6/2024,Investment,Cash,Bought mutual fund units,597.28,0
8/7/2024,Groceries,Netbanking,Bought fresh fruits and snacks,29.18,0
8/7/2024,Entertainment,Cash,Gaming console purchase,824.88,0
8/7/2024,Shopping,Cash,Bought clothes,361.47,0
8/7/2024,Medical Health,Cash,Doctor's consultation fee,709.74,0
8/7/2024,Food,Debit Card,Had dinner at a restaurant with friends,518.61,0
8/7/2024,Investment,Credit Card,Investment in gold,300.26,0
8/8/2024,Transportation,Cash,Paid for train ticket,219.36,0
8/8/2024,Investment,Netbanking,Purchased bonds,778.6,0
8/8/2024,Entertainment,Credit Card,Movie tickets,39.17,9.13
8/8/2024,Groceries,Cash,Bought fresh fruits and snacks,280.42,0
8/9/2024,Groceries,Credit Card,Grocery shopping at the local store,306.51,0
8/9/2024,Investment,Debit Card,Investment in gold,628.24,0
8/9/2024,Entertainment,Netbanking,Concert tickets,780.98,0
8/9/2024,Investment,Netbanking,Bought mutual fund units,456.26,0
8/9/2024,Shopping,Cash,Bought clothes,67.5,0
8/9/2024,Food,Debit Card,Had lunch at hotel,724.47,0
8/9/2024,Shopping,Credit Card,Bought household items,694.71,0
8/9/2024,Entertainment,Credit Card,Concert tickets,562.85,0
8/9/2024,Food,Cash,Had dinner at a restaurant with friends,880.53,0
8/9/2024,Investment,UPI,Investment in gold,827.17,0.99
8/9/2024,Transportation,Credit Card,Paid for a cab ride to work,820.97,0
8/9/2024,Groceries,Debit Card,Grocery shopping at the local store,122.82,0
8/10/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,109.66,0
8/10/2024,Groceries,Netbanking,Purchased daily essentials,775.72,0
8/10/2024,Medical Health,UPI,Medical insurance payment,286.51,0
8/10/2024,Food,UPI,Had lunch at hotel,328.47,0
8/11/2024,Transportation,Debit Card,Fuel refilled for the bike,415.62,0
8/11/2024,Entertainment,Cash,Gaming console purchase,804.78,0
8/11/2024,Transportation,Credit Card,Uber ride to the office,481.94,1.88
8/11/2024,Medical Health,Cash,Health checkup cost,129.09,0
8/11/2024,Groceries,UPI,Bought fresh fruits and snacks,447.86,0
8/12/2024,Entertainment,Netbanking,Movie tickets,724.59,0
8/12/2024,Entertainment,Netbanking,Gaming console purchase,323.89,0
8/12/2024,Entertainment,Netbanking,Concert tickets,843.8,0
8/12/2024,Investment,Credit Card,Purchased bonds,665.77,0
8/12/2024,Groceries,Netbanking,Bought fresh fruits and snacks,135.6,0
8/12/2024,Shopping,Netbanking,Shopping for accessories,674.45,0
8/13/2024,Medical Health,Debit Card,Medical insurance payment,233.59,0
8/13/2024,Shopping,Debit Card,Bought household items,254.05,0
8/13/2024,Medical Health,Netbanking,Bought medication,144.75,0
8/13/2024,Investment,Cash,Invested in stocks,623.44,0
8/13/2024,Food,Cash,Took out a meal from a restaurant,683.28,0
8/13/2024,Transportation,Netbanking,Bought a metro ticket for travel,569.83,0
8/13/2024,Groceries,Cash,Purchased daily essentials,73.3,0
8/13/2024,Investment,Debit Card,Investment in gold,646.24,0
8/14/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,674.65,0
8/14/2024,Groceries,UPI,Bought fresh fruits and snacks,834.47,0
8/14/2024,Shopping,Netbanking,Shopping for accessories,822.58,0
8/14/2024,Food,UPI,Took out a meal from a restaurant,725.91,0
8/14/2024,Shopping,Cash,Shopping for accessories,59.72,0
8/14/2024,Groceries,Cash,Bought vegetables and fruits,354.77,0
8/15/2024,Medical Health,Cash,Doctor's consultation fee,353.34,0
8/15/2024,Entertainment,UPI,Gaming console purchase,485.86,0
8/15/2024,Entertainment,UPI,Movie tickets,268.92,0
8/15/2024,Entertainment,UPI,Concert tickets,195.87,0
8/15/2024,Transportation,UPI,Paid for a cab ride to work,648.1,0
8/15/2024,Groceries,UPI,Purchased daily essentials,473.88,0
8/15/2024,Entertainment,UPI,Gaming console purchase,198.62,0
8/16/2024,Entertainment,Cash,Concert tickets,201.81,0
8/16/2024,Medical Health,Debit Card,Medical insurance payment,108.35,0
8/16/2024,Investment,Debit Card,Bought mutual fund units,778.26,0
8/16/2024,Food,Cash,Dinner delivery from zomato,413.99,0
8/16/2024,Transportation,Netbanking,Bought a metro ticket for travel,304.41,0
8/16/2024,Shopping,Credit Card,Shopping for accessories,643.74,0
8/16/2024,Transportation,Credit Card,Bought a metro ticket for travel,676.66,0
8/16/2024,Entertainment,Netbanking,Gaming console purchase,38.53,0
8/16/2024,Medical Health,Netbanking,Bought medication,438.46,0
8/17/2024,Groceries,Credit Card,Bought fresh fruits and snacks,373.13,0
8/17/2024,Investment,UPI,Investment in gold,273.87,0
8/17/2024,Groceries,Netbanking,Bought vegetables and fruits,742.34,0
8/17/2024,Medical Health,Cash,Doctor's consultation fee,975.96,0
8/18/2024,Medical Health,UPI,Bought medication,27.45,0
8/18/2024,Medical Health,Debit Card,Medical insurance payment,937.28,0
8/18/2024,Medical Health,UPI,Medical insurance payment,189.34,0
8/18/2024,Transportation,Cash,Uber ride to the office,508.74,0
8/18/2024,Transportation,Debit Card,Fuel refilled for the bike,824.46,0
8/18/2024,Transportation,UPI,Paid for train ticket,561.33,0
8/19/2024,Shopping,Cash,Shopping for accessories,664.4,0
8/19/2024,Medical Health,Debit Card,Bought medication,919.58,0
8/19/2024,Investment,Debit Card,Investment in gold,311.59,0
8/19/2024,Food,UPI,Ordered food from swiggy,840.59,0
8/19/2024,Shopping,Cash,Shopping for accessories,257.01,0
8/20/2024,Medical Health,Netbanking,Bought medication,807.81,0
8/20/2024,Medical Health,Debit Card,Bought medication,466.48,0
8/20/2024,Groceries,Debit Card,Bought fresh fruits and snacks,246.25,0
8/20/2024,Entertainment,Cash,Gaming console purchase,32.11,0
8/20/2024,Entertainment,UPI,Concert tickets,454.76,0
8/21/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,535.86,8.05
8/21/2024,Investment,Credit Card,Purchased bonds,116.48,6.76
8/21/2024,Groceries,Netbanking,Bought vegetables and fruits,482.83,0
8/21/2024,Medical Health,Cash,Doctor's consultation fee,901.98,0
8/21/2024,Investment,Netbanking,Investment in gold,436.34,0
8/21/2024,Entertainment,Debit Card,Movie tickets,846.43,0
8/22/2024,Entertainment,Cash,Gaming console purchase,650.63,0
8/22/2024,Food,Credit Card,Ordered food from swiggy,215.53,0
8/22/2024,Groceries,UPI,Purchased daily essentials,969.2,9.73
8/22/2024,Medical Health,Debit Card,Health checkup cost,561.19,0
8/22/2024,Groceries,UPI,Purchased daily essentials,185.7,4.78
8/22/2024,Shopping,Netbanking,Bought clothes,395.46,0
8/22/2024,Groceries,Debit Card,Bought vegetables and fruits,142.27,0
8/23/2024,Medical Health,Netbanking,Doctor's consultation fee,589.43,0
8/23/2024,Investment,Cash,Investment in gold,93.01,0
8/23/2024,Medical Health,Credit Card,Bought medication,654.48,0
8/23/2024,Groceries,Netbanking,Bought vegetables and fruits,561.28,0
8/23/2024,Medical Health,UPI,Bought medication,387.19,0
8/23/2024,Medical Health,Debit Card,Health checkup cost,461.24,0
8/24/2024,Investment,UPI,Invested in stocks,179.07,0
8/24/2024,Shopping,Credit Card,Bought clothes,264.22,8.68
8/24/2024,Transportation,Debit Card,Bought a metro ticket for travel,128.2,0
8/24/2024,Food,Debit Card,Ordered food from swiggy,330.44,0
8/24/2024,Medical Health,Netbanking,Health checkup cost,946.37,0
8/24/2024,Investment,Cash,Investment in gold,798.37,0
8/24/2024,Investment,Debit Card,Purchased bonds,111.11,0
8/24/2024,Investment,UPI,Investment in gold,72.64,0
8/24/2024,Groceries,Credit Card,Bought fresh fruits and snacks,804.26,0
8/24/2024,Entertainment,UPI,Gaming console purchase,701.12,0
8/24/2024,Investment,Credit Card,Invested in stocks,199.93,0
8/24/2024,Groceries,UPI,Grocery shopping at the local store,240,7.43
8/25/2024,Investment,UPI,Bought mutual fund units,157.06,0
8/25/2024,Shopping,Cash,Bought household items,307.17,0
8/25/2024,Shopping,UPI,Bought household items,70.43,0
8/25/2024,Shopping,Debit Card,Shopping for accessories,465.31,0
8/26/2024,Entertainment,UPI,Gaming console purchase,250.61,7.01
8/26/2024,Shopping,Netbanking,Purchased electronics,443.37,0
8/26/2024,Medical Health,Cash,Medical insurance payment,802.13,0
8/26/2024,Investment,Debit Card,Purchased bonds,745.51,0
8/26/2024,Groceries,UPI,Grocery shopping at the local store,868.59,9.21
8/26/2024,Investment,Credit Card,Bought mutual fund units,218.36,0
8/26/2024,Groceries,Credit Card,Grocery shopping at the local store,956.27,0
8/27/2024,Transportation,Cash,Fuel refilled for the bike,392.08,0
8/27/2024,Transportation,Debit Card,Uber ride to the office,870.37,0
8/27/2024,Investment,Netbanking,Investment in gold,854.36,0
8/27/2024,Medical Health,Netbanking,Doctor's consultation fee,403.3,0
8/27/2024,Transportation,Cash,Uber ride to the office,659.98,0
8/27/2024,Groceries,Cash,Grocery shopping at the local store,207.12,0
8/27/2024,Investment,Netbanking,Investment in gold,18.16,0
8/27/2024,Entertainment,UPI,Concert tickets,816.92,0
8/27/2024,Medical Health,Debit Card,Doctor's consultation fee,486.1,0
8/27/2024,Medical Health,Credit Card,Medical insurance payment,88.76,0
8/27/2024,Transportation,Credit Card,Fuel refilled for the bike,893.64,0
8/27/2024,Entertainment,Netbanking,Movie tickets,790.43,0
8/28/2024,Entertainment,Credit Card,Movie tickets,776.66,0
8/28/2024,Shopping,Credit Card,Shopping for accessories,103.08,5.81
8/28/2024,Investment,Netbanking,Purchased bonds,305.01,0
8/28/2024,Entertainment,Debit Card,Movie tickets,122.76,0
8/28/2024,Investment,Netbanking,Bought mutual fund units,295.99,0
8/28/2024,Food,Credit Card,Dinner delivery from zomato,126.62,0
8/29/2024,Entertainment,UPI,Concert tickets,946.63,0
8/29/2024,Entertainment,Cash,Movie tickets,354.66,0
8/29/2024,Medical Health,UPI,Doctor's consultation fee,117.49,0
8/29/2024,Entertainment,Cash,Movie tickets,203.49,0
8/29/2024,Entertainment,UPI,Gaming console purchase,315.24,0
8/30/2024,Medical Health,UPI,Doctor's consultation fee,117.69,0
8/30/2024,Shopping,UPI,Shopping for accessories,442.7,0
8/30/2024,Food,Netbanking,Ordered food from swiggy,397.64,0
8/30/2024,Transportation,Credit Card,Paid for a cab ride to work,99.25,0
8/30/2024,Shopping,Debit Card,Shopping for accessories,188.27,0
8/30/2024,Food,Credit Card,Ordered food from swiggy,98.24,0
8/30/2024,Groceries,Netbanking,Bought fresh fruits and snacks,99.88,0
8/30/2024,Transportation,Credit Card,Bought a metro ticket for travel,663.55,0
9/1/2024,Transportation,Credit Card,Paid for train ticket,809.52,0
9/1/2024,Investment,Debit Card,Bought mutual fund units,542.94,0
9/1/2024,Groceries,Debit Card,Purchased daily essentials,949.66,0
9/1/2024,Transportation,UPI,Fuel refilled for the bike,80.08,0
9/1/2024,Groceries,Netbanking,Bought vegetables and fruits,454.9,0
9/1/2024,Groceries,Cash,Bought vegetables and fruits,65.02,0
9/1/2024,Food,Cash,Had dinner at a restaurant with friends,364.57,0
9/1/2024,Shopping,UPI,Bought a gift for a friend's birthday,739.84,0
9/2/2024,Investment,UPI,Investment in gold,850.92,0
9/2/2024,Transportation,UPI,Paid for train ticket,735.39,0.9
9/2/2024,Investment,Netbanking,Bought mutual fund units,504.97,0
9/2/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,875.24,0
9/2/2024,Food,Credit Card,Had lunch at hotel,621.5,0
9/2/2024,Food,Cash,Ordered food from swiggy,393.33,0
9/2/2024,Medical Health,Debit Card,Medical insurance payment,878.95,0
9/3/2024,Medical Health,Debit Card,Medical insurance payment,511.22,0
9/3/2024,Investment,UPI,Investment in gold,771.48,1.52
9/3/2024,Investment,UPI,Investment in gold,250.53,9.82
9/3/2024,Medical Health,Netbanking,Doctor's consultation fee,870.39,0
9/3/2024,Groceries,Credit Card,Bought fresh fruits and snacks,391.1,0.44
9/3/2024,Groceries,Credit Card,Bought fresh fruits and snacks,973.21,8.04
9/3/2024,Transportation,UPI,Fuel refilled for the bike,196.58,0
9/3/2024,Medical Health,Cash,Health checkup cost,319.31,0
9/3/2024,Shopping,Debit Card,Bought clothes,520.55,0
9/4/2024,Medical Health,Debit Card,Bought medication,905.95,0
9/4/2024,Entertainment,Debit Card,Concert tickets,826.41,0
9/4/2024,Entertainment,Netbanking,Movie tickets,365.21,0
9/4/2024,Investment,Credit Card,Investment in gold,981.76,0
9/4/2024,Investment,Debit Card,Purchased bonds,243.72,0
9/4/2024,Investment,UPI,Purchased bonds,43.06,0
9/4/2024,Shopping,UPI,Bought household items,321.73,0
9/4/2024,Shopping,Debit Card,Purchased electronics,413.66,0
9/5/2024,Groceries,Netbanking,Bought fresh fruits and snacks,565.18,0
9/5/2024,Entertainment,UPI,Gaming console purchase,997.52,0
9/5/2024,Groceries,UPI,Grocery shopping at the local store,273.68,0
9/5/2024,Food,UPI,Took out a meal from a restaurant,891.77,0
9/6/2024,Entertainment,Debit Card,Gaming console purchase,662.84,0
9/6/2024,Food,UPI,Had lunch at hotel,683.14,5.33
9/6/2024,Medical Health,Debit Card,Doctor's consultation fee,78.73,0
9/6/2024,Medical Health,Debit Card,Health checkup cost,525.32,0
9/7/2024,Investment,Cash,Bought mutual fund units,774.31,0
9/7/2024,Transportation,Cash,Bought a metro ticket for travel,633.29,0
9/7/2024,Groceries,Credit Card,Purchased daily essentials,327.98,0
9/7/2024,Food,Netbanking,Had dinner at a restaurant with friends,784.85,0
9/7/2024,Entertainment,Cash,Movie tickets,133.8,0
9/7/2024,Investment,Netbanking,Investment in gold,531.45,0
9/7/2024,Medical Health,UPI,Medical insurance payment,413.67,0
9/8/2024,Investment,Debit Card,Investment in gold,221.2,0
9/8/2024,Shopping,Debit Card,Bought clothes,176.65,0
9/8/2024,Food,Netbanking,Took out a meal from a restaurant,133.08,0
9/8/2024,Investment,Netbanking,Invested in stocks,160.22,0
9/8/2024,Food,Debit Card,Had dinner at a restaurant with friends,166.32,0
9/9/2024,Transportation,UPI,Fuel refilled for the bike,718.52,0
9/9/2024,Transportation,Cash,Paid for a cab ride to work,292.34,0
9/9/2024,Groceries,Credit Card,Grocery shopping at the local store,925.92,1.79
9/9/2024,Investment,UPI,Purchased bonds,528.87,6.53
9/9/2024,Investment,UPI,Bought mutual fund units,897.44,0
9/10/2024,Groceries,Cash,Purchased daily essentials,583.09,0
9/10/2024,Food,UPI,Ordered food from swiggy,597.49,0
9/10/2024,Investment,Netbanking,Invested in stocks,472.66,0
9/10/2024,Shopping,Debit Card,Bought household items,381.24,0
9/11/2024,Entertainment,UPI,Movie tickets,201,0
9/11/2024,Entertainment,UPI,Gaming console purchase,714.17,0
9/11/2024,Entertainment,UPI,Movie tickets,22.06,1.31
9/11/2024,Shopping,UPI,Bought household items,378.78,0
9/11/2024,Groceries,Credit Card,Grocery shopping at the local store,713.95,0
9/11/2024,Entertainment,Cash,Concert tickets,178.07,0
9/11/2024,Groceries,Cash,Bought vegetables and fruits,425.96,0
9/11/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,781.87,0
9/11/2024,Entertainment,Credit Card,Gaming console purchase,287.96,0
9/11/2024,Transportation,Debit Card,Paid for a cab ride to work,426.9,0
9/11/2024,Transportation,Netbanking,Fuel refilled for the bike,478.58,0
9/11/2024,Investment,Cash,Investment in gold,808.75,0
9/12/2024,Food,UPI,Took out a meal from a restaurant,313.89,0
9/12/2024,Medical Health,UPI,Bought medication,192.46,0
9/12/2024,Shopping,Netbanking,Shopping for accessories,55.18,0
9/12/2024,Transportation,Credit Card,Bought a metro ticket for travel,763.33,0
9/12/2024,Investment,Netbanking,Purchased bonds,608.85,0
9/13/2024,Medical Health,Cash,Health checkup cost,735.81,0
9/13/2024,Shopping,Cash,Shopping for accessories,703.71,0
9/13/2024,Transportation,Cash,Paid for train ticket,258.89,0
9/13/2024,Groceries,Credit Card,Grocery shopping at the local store,440.37,0
9/13/2024,Food,Netbanking,Took out a meal from a restaurant,579.31,0
9/13/2024,Shopping,Credit Card,Bought household items,914.69,0
9/13/2024,Investment,Debit Card,Purchased bonds,736.03,0
9/13/2024,Transportation,Cash,Bought a metro ticket for travel,678.67,0
9/14/2024,Transportation,Debit Card,Paid for train ticket,679.28,0
9/14/2024,Shopping,Netbanking,Bought clothes,384.27,0
9/14/2024,Investment,Credit Card,Purchased bonds,571.79,0
9/14/2024,Medical Health,Credit Card,Health checkup cost,236.26,0
9/14/2024,Food,Cash,Ordered food from swiggy,902.11,0
